Symbole,Description,Prix,Prix - Devise,Marché,Changement de prix % 1 jour,Capitalisation boursière,Capitalisation boursière - Devise,Ratio cours/bénéfice,"Rendement du dividende %, 12 mois écoulés",Performance % 5 années,Performance % 1 année,Performance % 6 mois,Performance % 3 mois,Performance % 1 mois,Moyenne mobile simple (21) 1 jour,Moyenne mobile simple (200) 1 jour,Moyenne mobile simple (50) 1 jour,Beta 5 années,Beta 1 année,Moyenne de la vraie amplitude (14) 1 jour,"Rendement des fonds propres %, 12 mois écoulés","Rendement des capitaux employés %, 12 mois écoulés",perf_sum,perf_norm,MRAT,Diff,score
UTHR,United Therapeutics Corporation,311.64,USD,NASDAQ,-0.19,14094086386,USD,12.17,0,197.7,-10.46,-14.01,0.74,1.58,302.5,326.58,297.19,0.57,0.64,7.73,19.3,22.15,-23.73,0.98,0.93,0.95,1.9
VRSK,"Verisk Analytics, Inc.",269.8,USD,NASDAQ,-0.47,37694398864,USD,41.61,0.62,45.71,-0.61,-9.16,-14.32,-9.16,270.92,291.47,290.27,0.83,0.26,5.46,245.09,36.02,-24.09,0.98,0.93,0.93,1.91
CPT,Camden Property Trust,109.02,USD,NYSE,-0.38,15491531095,USD,76.08,3.8,22.85,-10.28,-10.25,-4.56,-4.16,107.87,116.02,111.55,0.79,0.69,1.9,3.3,,-25.1,0.97,0.93,0.94,1.9
ZTS,Zoetis Inc.,156.03,USD,NYSE,-0.38,69149914930,USD,26.85,1.23,-0.98,-14.67,-5.95,-4.86,2.45,151.2,162.6,153.96,0.88,0.35,3.31,52.54,29.98,-25.48,0.97,0.93,0.96,1.9
MMC,"Marsh & McLennan Companies, Inc.",209.37,USD,NYSE,-0.56,1.02931E+11,USD,25.13,1.59,85.48,-7.38,-10.58,-8.89,0.11,205.21,221.81,210.36,0.77,0.46,3.09,28.33,,-26.85,0.97,0.93,0.94,1.9
ERIE,Erie Indemnity Company,364.94,USD,NASDAQ,-0.39,16995622212,USD,30.77,1.47,72.55,-24.89,-6.42,3.46,-0.91,359.84,388.61,354.32,0.32,0.41,7.72,31.14,,-27.86,0.97,0.93,0.94,1.9
ELS,"Equity Lifestyle Properties, Inc.",60.38,USD,NYSE,-0.14,11718466367,USD,32.68,3.28,-7.7,-14.18,-10.02,-5.59,0.74,60.36,65.23,61.26,0.71,0.09,1.09,23.16,,-29.79,0.97,0.93,0.93,1.9
EXR,Extra Space Storage Inc,142.35,USD,NYSE,-0.28,30299203732,USD,30.94,4.54,35.17,-18.3,-11.17,-3.33,-5.52,139.78,150.08,145.04,1.08,0.55,2.79,6.97,,-32.8,0.97,0.93,0.95,1.9
LATO_B,"LATOUR, INVESTMENTAB. SER. B",249.4,SEK,OMXSTO,-0.56,15571892493,USD,33.27,1.83,31.06,-15.31,-15.43,-2.96,-2.43,250.05,269.85,249.78,1.51,0.97,4.84,11.49,6.65,-33.7,0.97,0.93,0.92,1.89
SGRO,SEGRO PLC ORD GBP0.10,646.8,GBX,LSE,1.79,11829423426,USD,14.11,4.53,-33.81,-26.16,-8.28,-2.12,-3.72,641.07,691.97,660.04,1.11,1.11,12.72,5.2,,-36.56,0.96,0.93,0.93,1.89
PUIG,"PUIG BRANDS, S.A. CLASE B",16.2,EUR,BME,0.25,10663813815,USD,17.2,1.89,-36.47,-35.2,-13.83,-2.94,0.25,16.13,17.3,16.36,0.04,0.59,0.33,23.71,,-51.97,0.95,0.93,0.94,1.88
BMRN,BioMarin Pharmaceutical Inc.,58,USD,NASDAQ,-0.99,11136846418,USD,17.18,0,-21.47,-35.56,-16.65,-0.41,-3.43,58.37,62.57,57.53,0.18,0.54,1.55,11.62,12.91,-52.62,0.95,0.93,0.93,1.88
DAY,"Dayforce, Inc.",69.15,USD,NYSE,-0.07,10912406441,USD,227.78,0,-5.59,24.31,7.73,19.31,15.85,58.29,63.43,57.52,1.11,1.27,2.41,1.89,5.1,51.35,1.05,0.92,1.09,1.97
DUOL,"Duolingo, Inc.",333.87,USD,NASDAQ,0.6,15298439253,USD,138.75,0,136.12,58.64,-12.82,-36.77,-7.88,343.18,374.36,376.82,1.14,0.7,23.89,13.44,9.07,9.05,1.01,0.92,0.89,1.93
MRVL,"Marvell Technology, Inc.",72.45,USD,NASDAQ,-0.75,62466390884,USD,,0.33,104.26,2.82,-25.31,15.11,-2.09,76.04,82.91,74.52,1.83,2.29,2.98,-3.54,0.22,-7.38,0.99,0.92,0.87,1.91
CTRA,Coterra Energy Inc.,23.79,USD,NYSE,-0.08,18155100541,USD,11.4,3.61,23.97,-1.04,-10.23,-3.96,0.08,23.88,25.89,24.66,0.31,0.63,0.53,11.42,9.22,-15.22,0.98,0.92,0.92,1.91
BDX,"Becton, Dickinson and Company",198.26,USD,NYSE,-0.7,56825330489,USD,35.65,2.04,-20.15,-16.01,-13.97,14.63,7.54,189.14,206.41,181.15,0.21,0.44,3.68,6.26,6.32,-15.35,0.98,0.92,0.96,1.9
IR,Ingersoll Rand Inc.,80.39,USD,NYSE,-0.3,31949219301,USD,62.76,0.1,128.56,-11.37,-2.89,-1.5,-7.88,79.79,86.3,82.87,1.41,1.32,2.12,5.21,9,-15.77,0.98,0.92,0.93,1.91
PYPL,"PayPal Holdings, Inc.",69.13,USD,NASDAQ,-1.1,66044351878,USD,14.8,0,-65.87,-3.99,-10.38,-2.29,-10.9,69.23,75.54,71.97,1.42,1.35,1.77,22.92,18.14,-16.66,0.98,0.92,0.92,1.9
JBHT,"J.B. Hunt Transport Services, Inc.",148.35,USD,NASDAQ,-1.19,14360172872,USD,26.96,1.16,5.37,-15.14,-8.88,6.22,-1.69,143.8,156.45,146.08,1.28,0.87,4.1,14.33,12.46,-17.79,0.98,0.92,0.95,1.9
OMC,Omnicom Group Inc.,79.05,USD,NYSE,-0.79,15313794128,USD,11.34,3.51,47.56,-19.3,-5.85,6.61,2.85,74.79,81.39,73.52,0.96,0.93,1.69,33.96,18.36,-18.54,0.98,0.92,0.97,1.9
UDR,"UDR, Inc.",38.99,USD,NYSE,-0.52,12988810433,USD,101.71,4.36,12.96,-8.78,-9.8,-2.34,-3.74,38.71,42.06,39.91,0.84,0.66,0.73,3.74,,-20.92,0.98,0.92,0.93,1.9
WY,Weyerhaeuser Company,26.54,USD,NYSE,-1.1,19358139708,USD,69.07,3.06,-8.97,-12.71,-11.99,3.77,3.77,25.81,28.01,25.96,1.09,0.78,0.59,2.85,,-20.93,0.98,0.92,0.95,1.9
LMT,Lockheed Martin Corporation,447.55,USD,NYSE,0.3,1.04487E+11,USD,25.2,2.92,13.88,-19.79,1.31,-4.94,6.17,432.82,470.77,448.61,0.26,0.38,7.54,73.06,16.5,-23.42,0.98,0.92,0.95,1.9
COKE,"Coca-Cola Consolidated, Inc.",118.98,USD,NASDAQ,-0.21,10337685088,USD,19.82,0.84,332.12,-12.64,-15.16,2.81,3.89,115.15,124.5,113.39,0.8,0.49,2.42,41.45,21.82,-25,0.98,0.92,0.96,1.9
EQR,Equity Residential,65.12,USD,NYSE,-0.21,24922668948,USD,24.92,4.19,15.86,-10.54,-10.1,-5.01,-3.69,64.06,69.57,66.04,0.94,0.77,1.14,9.2,,-25.65,0.97,0.92,0.94,1.9
MAA,"Mid-America Apartment Communities, Inc.",142.51,USD,NYSE,-0.36,16744685598,USD,29.35,4.21,23.4,-7.96,-12.57,-7.46,-5.87,142.24,155.11,146.64,0.21,-0.09,2.43,9.58,,-27.99,0.97,0.92,0.92,1.89
CHKP,Check Point Software Technologies Ltd.,188.69,USD,NASDAQ,-0.91,20448056341,USD,24.59,0,46.28,-1.21,-12.03,-16.88,-15.2,190.19,207.35,207.82,0.59,0.53,5.08,30.3,22.58,-30.11,0.97,0.92,0.91,1.89
ALC,ALCON N,66.42,CHF,SIX,0.94,40975382913,USD,35.29,0.43,23.69,-18.9,-23.57,-8.18,-8.91,69.77,75.91,69.92,1.01,0.96,1.89,5.15,5.43,-50.65,0.95,0.92,0.88,1.87
TRGP,"Targa Resources, Inc.",163.63,USD,NYSE,0.23,35211305544,USD,23.43,2.14,810.05,13.91,-17.51,0.79,-1.74,164.78,181.2,167.81,1.13,1.01,3.71,60.3,16.68,-2.81,1,0.91,0.9,1.91
DIM,SARTORIUS STED BIO,178.1,EUR,EURONEXT,0.14,20278168309,USD,76.95,0.39,-41.34,1.66,-13.54,-8.29,1.98,174.58,192.15,187.11,0.74,1.47,4.29,5.71,6.64,-20.18,0.98,0.91,0.93,1.89
CHD,"Church & Dwight Company, Inc.",94.65,USD,NYSE,-0.39,23057561538,USD,44.64,1.22,-1.09,-7.78,-12.68,-1.57,-2.6,93.52,102.26,95.53,0.43,0.02,1.54,12.07,14.21,-22.03,0.98,0.91,0.93,1.89
ESS,"Essex Property Trust, Inc.",265.49,USD,NYSE,-0.47,17179772926,USD,21.34,3.76,24.01,-8.95,-11.37,-2.52,-7.69,261.59,286.03,275.5,0.81,0.82,5.41,14.4,,-22.84,0.98,0.91,0.93,1.89
CMCSA,Comcast Corporation,34,USD,NASDAQ,-0.44,1.25535E+11,USD,5.61,3.75,-20.97,-14.21,-6.72,-2.33,-0.41,32.87,36.24,34.19,0.92,0.55,0.69,25.44,9.59,-23.25,0.98,0.91,0.94,1.88
OTIS,Otis Worldwide Corporation,88.23,USD,NYSE,-0.4,34628089352,USD,23.33,1.79,36.98,-6.31,-10.99,-9.17,-2.17,87.32,96.46,93.21,0.94,0.53,1.6,,74.87,-26.47,0.97,0.91,0.91,1.88
BBY,"Best Buy Co., Inc.",73.84,USD,NYSE,-2.06,15605839828,USD,18.05,5.01,-34.89,-14.43,-17.17,3.35,8.91,69.57,76.64,69.36,1.23,1.13,2.06,30.21,25.11,-28.25,0.97,0.91,0.96,1.88
BAH,Booz Allen Hamilton Holding Corporation,110.19,USD,NYSE,0.24,13580772940,USD,13.53,1.93,27.3,-28.72,-1.51,0.93,-5.81,109.53,120.89,107.75,0.47,0.41,2.83,96.28,25.12,-29.31,0.97,0.91,0.91,1.88
CTSH,Cognizant Technology Solutions Corporation,71.83,USD,NASDAQ,-0.75,35081481347,USD,14.59,1.69,7.08,-6.25,-14.83,-10.27,-6.62,71.02,78.14,74.86,0.89,0.99,1.46,16.69,19.43,-31.35,0.97,0.91,0.92,1.88
CNR,CANADIAN NATIONAL RAILWAYS CO,132.2,CAD,TSX,-0.29,59808078293,USD,18.22,2.61,-5.65,-15.8,-8.48,-8.87,1.13,129.68,142.92,135.92,0.86,0.58,1.89,22.3,12.49,-33.15,0.97,0.91,0.93,1.87
ISRG,"Intuitive Surgical, Inc.",474.82,USD,NASDAQ,-0.28,1.70212E+11,USD,66.26,0,103.49,-3.61,-18.65,-13.46,-3.59,480.07,529.72,503.11,1.6,1.19,9.99,16.02,15.66,-35.72,0.96,0.91,0.9,1.87
TOU,TOURMALINE OIL CORP,57.16,CAD,TSX,-0.42,16047561099,USD,14.27,2.96,218.97,-8.7,-17.3,-10.62,-7.87,58.52,64.18,61.65,0.51,0.69,0.89,9.76,6.56,-36.63,0.96,0.91,0.89,1.88
BOL,BOLLORE SE,5.08,EUR,EURONEXT,-0.39,16710555483,USD,,1.57,60.25,-12.19,-14.12,-11.19,-5.05,5.04,5.54,5.19,0.62,0.74,0.06,0.58,,-37.49,0.96,0.91,0.92,1.87
WDAY,"Workday, Inc.",220.92,USD,NASDAQ,-0.16,58986976139,USD,102.17,0,9.94,-16.63,-14.8,-8.42,-7.16,226.07,248.64,232.11,1.24,1.02,6.5,6.66,6.11,-39.85,0.96,0.91,0.89,1.87
JHX,James Hardie Industries plc.,20.3,USD,NYSE,-1.02,11339803292,USD,26.47,0,-11.78,-41.57,-34.98,-14.13,-25.59,26.27,28.79,26.49,1.75,1.32,1.41,15.8,12.94,-90.67,0.91,0.91,0.71,1.82
CVC,CVC CAPITAL,17.72,EUR,EURONEXT,1.08,21829311343,USD,83,1.21,2.19,-6.09,-22.45,7.79,2.13,17.04,18.93,17.06,1.77,1.63,0.4,88.06,,-20.76,0.98,0.9,0.94,1.88
TAP,Molson Coors Beverage Company,52.25,USD,NYSE,-1.06,10338007182,USD,10.29,3.45,38.89,-2.83,-15.14,-4.04,2.31,50.55,55.89,49.89,0.67,0.31,1.12,7.79,7.12,-22,0.98,0.9,0.93,1.88
ONON,On Holding AG,46.14,USD,NYSE,-0.89,14895053816,USD,101.11,0,30.35,5.59,-5.42,-22.48,-10.57,47.02,52.05,50.25,2.24,1.51,1.85,9.66,16.91,-22.31,0.98,0.9,0.89,1.88
EQIX,"Equinix, Inc.",788.7,USD,NASDAQ,0.28,76967083964,USD,77.21,2.28,0.91,-4.1,-13.14,-9.45,-0.33,781.72,868.42,796.37,0.89,0.7,14.72,7.54,,-26.69,0.97,0.9,0.91,1.87
AVB,"AvalonBay Communities, Inc.",193.39,USD,NYSE,-0.12,27568197868,USD,23.79,3.56,25.13,-11.66,-12.61,-3.47,-3.9,190.01,211.02,197.75,0.87,0.76,3.61,9.77,,-27.74,0.97,0.9,0.92,1.87
UN0,UNIPER SE,38.15,EUR,XETR,0.93,18442179963,USD,,0,-93.04,-11.69,-14.06,-4.74,3.11,36.91,40.9,37.4,0.99,0.79,0.97,-2.93,-32.75,-30.49,0.97,0.9,0.93,1.87
SAN,SANOFI,87.31,EUR,EURONEXT,-0.03,1.24746E+11,USD,11.87,4.49,-0.57,-12.34,-15.9,-6.07,2.87,83.69,93.11,83.44,0.57,0.72,1.57,8.66,10.11,-34.31,0.97,0.9,0.94,1.86
EIX,Edison International,54.9,USD,NYSE,-1.26,21127386838,USD,8.07,5.87,6.23,-35.21,4.87,-4.26,6.83,54.62,60.77,52.5,0.76,0.42,1.39,17.37,4.36,-34.6,0.97,0.9,0.9,1.86
CFR,RICHEMONT N,136.05,CHF,SIX,-0.07,99314760544,USD,,2.02,126.67,-1.09,-24.63,-13.54,-1.48,133.65,148.42,141.88,1.79,1.56,2.72,17.42,14.45,-39.25,0.96,0.9,0.92,1.86
NESN,NESTLE N,75.47,CHF,SIX,0.15,2.37354E+11,USD,18.84,4.05,-31.6,-12.12,-15.18,-15.01,1.86,72.78,80.86,76.41,0.83,0.7,1.07,33.41,16.92,-42.32,0.96,0.9,0.93,1.86
VRTX,Vertex Pharmaceuticals Incorporated,394.12,USD,NASDAQ,-0.25,1.01049E+11,USD,28.17,0,44.44,-18.3,-18.05,-9.88,-16.62,409.31,456.82,438.02,0.44,0.55,11.63,22.77,24.15,-46.23,0.95,0.9,0.86,1.85
LLY,Eli Lilly and Company,711,USD,NYSE,-0.1,6.72931E+11,USD,47.15,0.79,376.57,-25.58,-20.18,-0.84,-12.11,711.49,789.12,754.1,0.44,0.66,22.07,86.7,42.08,-46.6,0.95,0.9,0.9,1.86
STMN,STRAUMANN N,95.92,CHF,SIX,-0.1,19078666398,USD,39,0.99,8.63,-23.87,-22.46,-10.94,-11.84,100.24,111.2,102.92,1.38,1.32,2.72,21.27,21.64,-57.27,0.94,0.9,0.86,1.84
TGT,Target Corporation,97.35,USD,NYSE,-1.9,44232519974,USD,11.35,4.51,-36.27,-38.22,-22.91,1.88,-8.81,102.77,114.22,101.89,1.22,0.54,3.3,26.32,13.03,-59.25,0.94,0.9,0.85,1.84
GPN,Global Payments Inc.,89.1,USD,NYSE,-1.01,21617507646,USD,15.58,1.11,-48.84,-18.86,-15.16,18.79,4.51,83.83,94.48,81.61,0.94,1.18,2.55,6.21,5.34,-15.23,0.98,0.89,0.94,1.87
AKAM,"Akamai Technologies, Inc.",76.95,USD,NASDAQ,-0.89,11033516336,USD,27.28,0,-30.52,-24.91,-0.71,-0.06,-4.76,75.35,84.59,77.56,0.77,0.78,1.88,9.21,7.06,-25.69,0.97,0.89,0.91,1.87
DOC,"Healthpeak Properties, Inc.",17.7,USD,NYSE,-0.31,12601141449,USD,75.39,6.82,-35.89,-20.29,-11.04,4.27,-3.78,17.14,19.17,17.61,1.02,0.55,0.36,1.97,,-27.06,0.97,0.89,0.92,1.87
SLB,Schlumberger N.V.,35.48,USD,NYSE,-0.37,53250781719,USD,12.15,3.15,84.5,-20.27,-14.38,4.45,0.2,33.69,37.85,34.51,1.04,0.94,0.91,19.78,15.64,-30.21,0.97,0.89,0.94,1.86
ITX,INDUSTRIA DE DISENO TEXTIL S.A. INDITEX,43.93,EUR,BME,-0.18,1.60465E+11,USD,23.29,2.96,86.22,-10.26,-15.55,-5.53,1.93,42.78,47.85,43.17,1.18,1.23,0.64,33.03,33.76,-31.33,0.97,0.89,0.92,1.86
GIB.A,CGI INC,133.71,CAD,TSX,-0.28,21382471792,USD,17.73,0.34,46.24,-9.7,-16.84,-9.04,-3.16,132.71,149.63,138.02,0.6,0.61,2.17,17.93,19.27,-35.59,0.96,0.89,0.89,1.85
HAL,Halliburton Company,22.16,USD,NYSE,-0.49,18893663186,USD,10.37,3.05,37.55,-29.49,-17.16,10.41,-1.47,21.57,24.33,21.63,1.13,0.98,0.69,18.16,17.56,-36.24,0.96,0.89,0.91,1.85
ATCO_A,ATLAS COPCO AB SER. A,151.6,SEK,OMXSTO,-0.52,75137753963,USD,26.33,1.9,63.56,-17.23,-17.52,-4.2,-0.16,148.53,166,152.03,1.38,1.28,3.15,28.28,26.8,-38.95,0.96,0.89,0.91,1.86
PCG,Pacific Gas & Electric Co.,15.04,USD,NYSE,-1.02,33044484431,USD,13.91,0.56,65.95,-19.81,-6.32,-12.84,8.09,14.89,16.8,14.2,-1.12,0.27,0.42,8.48,3.95,-38.98,0.96,0.89,0.89,1.85
RMS,HERMES INTL,2099,EUR,EURONEXT,0.19,2.5682E+11,USD,49.19,1.24,196.89,-4.46,-22.97,-11.77,-10.3,2126.38,2375.91,2250.1,0.96,1.57,46.33,28.31,35.6,-39.2,0.96,0.89,0.88,1.86
WSO,"Watsco, Inc.",410.45,USD,NYSE,-1.29,16693437700,USD,31.42,2.74,67.72,-14.61,-18.08,-11.01,-15.55,427.35,480.23,443.59,0.95,0.85,12.66,18.38,20.82,-43.7,0.96,0.89,0.85,1.85
BF.A,Brown Forman Inc,31.16,USD,NYSE,-0.61,14703815095,USD,16.96,2.86,-52.65,-31.29,-5.09,-8.57,1.19,30.2,33.82,29.05,0.53,0.63,0.72,23.14,16.16,-44.94,0.96,0.89,0.92,1.85
HPQ,HP Inc.,27.56,USD,NYSE,-0.67,25881664220,USD,10.62,4.12,48.95,-22.01,-20.77,-3.11,7.09,26.07,29.36,25.44,1.31,1.29,0.61,,29.48,-45.89,0.95,0.89,0.94,1.84
P911,Porsche AG Vz,46.74,EUR,XETR,-0.53,50039589922,USD,19.64,4.92,-44.36,-33.7,-21.39,8.6,6.96,45.17,50.93,43.53,1.51,1.18,1.19,9.62,9.36,-46.5,0.95,0.89,0.92,1.84
STZ,"Constellation Brands, Inc.",164,USD,NYSE,-2.16,28911671605,USD,,2.42,-8.86,-33.01,-8.99,-11.9,-6.65,168.99,189.07,168.25,0.67,0.46,3.74,-5.05,17.08,-53.91,0.95,0.89,0.87,1.84
HLAG,HAPAG-LLOYD AG,122,EUR,XETR,0.99,24872466996,USD,9.08,6.79,136.43,-19.26,-19.79,-21.04,-8.27,126.05,141.97,128.19,1.17,0.98,3.81,13.1,9.45,-60.08,0.94,0.89,0.86,1.83
REGN,"Regeneron Pharmaceuticals, Inc.",586.93,USD,NASDAQ,-0.43,62207207105,USD,14.79,0.3,-3.07,-50.91,-18.48,-2.68,3.81,567.46,636.34,551.68,0.33,0.74,16.85,15.34,11.79,-72.08,0.93,0.89,0.92,1.82
DOCU,"DocuSign, Inc.",74.24,USD,NASDAQ,-0.76,15001138768,USD,14.03,0,-64.48,30.52,-10.28,-13.99,-7.93,72.9,83.02,75.35,1.01,1.11,2.3,70.2,13.5,6.25,1.01,0.88,0.89,1.88
JD,"JD.com, Inc.",32.32,USD,NASDAQ,1.39,44775014429,USD,9.13,3.07,-60.13,19.67,-19.09,-1.65,-2.5,31.7,36.03,32.2,0.47,0.71,0.72,17.26,8.16,-1.08,1,0.88,0.9,1.88
BMY,Bristol-Myers Squibb Company,47.72,USD,NYSE,-0.43,97120820882,USD,19.25,5.13,-23.66,0.09,-18.16,1.04,-2.78,46.7,53.12,47.12,0.37,0.29,1.07,29.31,17.98,-17.02,0.98,0.88,0.9,1.86
ERIC_A,"ERICSSON, TELEFONAB. L M SER. A",76,SEK,OMXSTO,-1.17,26647908352,USD,14.67,3.62,-31.9,1.88,-13.44,-9.2,4.4,73.11,82.82,75.99,0.52,0.8,1.2,20.29,20.2,-20.76,0.98,0.88,0.92,1.86
ENTG,"Entegris, Inc.",86.88,USD,NASDAQ,-1,13171766850,USD,44.67,0.46,23.31,-23.6,-15.13,17.13,-4.5,79.19,90.47,82.4,1.22,1.88,3.53,8.08,6.76,-21.61,0.98,0.88,0.96,1.85
ESSITY_A,ESSITY AB SER. A,259.5,SEK,OMXSTO,1.57,18467210438,USD,14.67,3.23,-14.36,-14.21,-11.88,-8.14,5.27,246.93,279.94,253.66,0.41,0.17,3.25,14.98,13.45,-34.24,0.97,0.88,0.93,1.85
MBLY,Mobileye Global Inc.,14.03,USD,NASDAQ,-0.85,11522473218,USD,,0,-47.47,-7.64,-15.07,-11.93,-9.43,14.05,16.05,15.61,0.51,1.73,0.57,-22.06,-2.86,-34.64,0.97,0.88,0.87,1.84
FTV,Fortive Corporation,49.11,USD,NYSE,-0.41,16615697836,USD,22.17,0.65,10.35,-10.57,-18.62,-7.63,-3.99,48.25,54.8,50.59,1.09,1.08,1.09,7.36,7.61,-36.82,0.96,0.88,0.9,1.84
RYAN,"Ryan Specialty Holdings, Inc.",58.78,USD,NYSE,-0.44,15500434131,USD,2555.65,0.78,129.61,-8.98,-13.55,-15.02,-9.5,59.5,67.5,63.43,0.64,0.47,1.52,9.44,,-37.55,0.96,0.88,0.87,1.84
SRT,SARTORIUS AG,163,EUR,XETR,0.62,14492391942,USD,108.1,0.45,-44.37,-13.85,-16.84,-7.91,1.49,156.7,178.54,165.73,0.86,1.43,5.16,3.88,7.38,-38.59,0.96,0.88,0.91,1.84
UHAL,U-Haul Holding Company,58.76,USD,NYSE,-0.41,10605867114,USD,41.34,0,66.91,-16,-17.09,-6.49,-7.61,58.26,65.84,60.35,1.2,0.72,1.36,3.71,3.63,-39.58,0.96,0.88,0.89,1.85
KRZ,Kerry Group PLC,82,EUR,EURONEXT,1.23,15468800669,USD,19.37,1.57,-24.98,-7.5,-18,-15.07,-8.74,81.53,92.68,87.66,0.65,0.43,1.48,11.03,9.63,-40.57,0.96,0.88,0.88,1.84
GIVN,GIVAUDAN N,3445,CHF,SIX,0.44,39444416260,USD,29.2,2.04,-9.93,-17.74,-13.25,-16.38,-4.65,3412.95,3879.47,3676,0.91,0.48,55.12,25.99,16.15,-47.37,0.95,0.88,0.89,1.83
FTNT,"Fortinet, Inc.",78.38,USD,NASDAQ,-2.05,60059930655,USD,31.28,0,192.46,4.67,-27.48,-24.78,-25.52,86.33,98.61,96.46,1.08,1.28,3.57,165.17,38.2,-47.58,0.95,0.88,0.79,1.83
GFS,GlobalFoundries Inc.,33.99,USD,NASDAQ,-1.44,18796272972,USD,,0,-27.67,-25.01,-17.75,-8.98,-13.08,34.6,39.1,37.35,1.49,1.77,1.36,-1.01,5.21,-51.74,0.95,0.88,0.87,1.83
SIKA,SIKA N,191.2,CHF,SIX,0.39,38082550282,USD,25.09,1.89,-11.4,-27.63,-16.87,-14.03,-7.05,192.73,217.97,202.65,1.46,1.09,3.57,19.44,13.24,-58.53,0.94,0.88,0.88,1.83
DSFIR,DSM FIRMENICH AG,84.94,EUR,EURONEXT,0,26265824358,USD,31.2,2.94,-24.83,-28.26,-18.33,-14.63,-3.87,83.48,95.17,87.76,1.22,1.13,1.35,3.3,3.83,-61.22,0.94,0.88,0.89,1.82
PNDORA,PANDORA A/S,894.8,DKK,OMXCOP,-1.89,10789233707,USD,13.16,2.19,117.18,-21.06,-29.43,-25.65,-15.47,995.91,1137.93,1048.05,1.04,0.37,32.98,140.8,48.76,-76.14,0.92,0.88,0.79,1.8
BRO,"Brown & Brown, Inc.",97.02,USD,NYSE,0.38,32002999266,USD,27.98,0.6,110.92,-6.45,-14.29,-12.86,-5.98,94.66,108.85,101.84,0.78,0.45,1.67,11.27,,-33.6,0.97,0.87,0.89,1.84
ARE,"Alexandria Real Estate Equities, Inc.",80.36,USD,NYSE,-0.71,13997568188,USD,,6.5,-52.95,-32.39,-17.72,16.19,-1.96,76.65,88.08,76.46,1.25,0.81,2.15,-0.12,,-33.92,0.97,0.87,0.91,1.84
GME,GameStop Corporation,22.6,USD,NYSE,-1.27,10109800194,USD,49,0,1718.91,1.57,-9.35,-33.47,-3.87,22.69,26.19,23.12,-0.7,-0.02,0.55,6.62,1.25,-41.24,0.96,0.87,0.86,1.83
LSEG,LONDON STOCK EXCHANGE GROUP ORD GBP0.06918604,9464,GBX,LSE,-0.06,67122695825,USD,50.95,1.37,5.18,-5.21,-19.01,-17.67,-10.29,9629.29,11099.12,10281,0.38,0.64,237.04,4.5,,-41.88,0.96,0.87,0.85,1.83
FDS,FactSet Research Systems Inc.,381.6,USD,NYSE,-0.01,14427064827,USD,27.54,1.11,7.49,-7.2,-17.53,-17.99,-9.25,386.66,446.78,414.63,0.82,0.57,9.08,26.35,19.93,-42.73,0.96,0.87,0.85,1.82
AAL,ANGLO AMERICAN ORD USD0.623855311355311,2201,GBX,LSE,0.92,32117393901,USD,,2.51,3.07,-14.74,-20.19,-8.19,-5.54,2164.52,2483.97,2175.22,1.74,1.88,59.3,-9.36,6.25,-43.12,0.96,0.87,0.89,1.83
MONC,MONCLER,48.16,EUR,MIL,0.08,15259625685,USD,21.3,2.7,48.18,-13.13,-25.72,-11.44,1.35,47.22,53.97,48.81,0.98,1.19,1.09,18.89,21.5,-50.29,0.95,0.87,0.89,1.82
MRK,MERCK KGAA O.N.,111.4,EUR,XETR,-0.67,57121274672,USD,16.92,1.96,-2.83,-34.64,-19.04,-3.67,-0.58,109.98,126.94,110.65,0.6,0.77,2.41,10.08,11.74,-57.36,0.94,0.87,0.88,1.81
BEI,BEIERSDORF AG,100.2,EUR,XETR,0.64,25357914004,USD,25.35,1,4.83,-21.2,-20.29,-17.19,-9.85,103.52,119.49,106.29,0.31,0.42,2.16,10.44,14.31,-58.67,0.94,0.87,0.84,1.81
KNIN,KUEHNE+NAGEL INT N,168.65,CHF,SIX,-0.27,25020412967,USD,17.34,4.88,-0.59,-35.03,-22.17,-11.35,0.21,168.77,193.76,171.44,1.18,1.17,3,51.32,33.08,-68.56,0.93,0.87,0.87,1.8
VNOM,"Viper Energy, Inc.",39.3,USD,NASDAQ,0.78,12818251310,USD,11.36,6.33,278.93,-16.2,-14.85,-2.18,3.06,37.82,44.14,38.21,0.97,0.74,1.06,16.43,8.3,-33.23,0.97,0.86,0.89,1.82
IEX,IDEX Corporation,167.3,USD,NYSE,-0.75,12595562573,USD,27,1.66,-6.81,-16.65,-14.93,-8.05,-9.52,165.13,192.2,173.67,1.03,1.11,3.92,12.25,11.84,-39.63,0.96,0.86,0.87,1.82
RVTY,"Revvity, Inc.",93.02,USD,NYSE,-1.19,10797651783,USD,39.47,0.3,-19.94,-22.74,-19.29,1.73,-9.2,89.87,104.63,94.36,0.92,0.9,2.88,3.61,3.6,-40.3,0.96,0.86,0.89,1.82
ODFL,"Old Dominion Freight Line, Inc.",156.62,USD,NASDAQ,-1.57,32916533554,USD,30.59,0.68,58.27,-22.42,-13.33,-4.91,-9.66,150.68,175.28,158.29,1.25,1.22,5.08,26.25,29.72,-40.66,0.96,0.86,0.89,1.82
COO,"The Cooper Companies, Inc.",74.73,USD,NASDAQ,-0.65,14909569139,USD,36.25,0,-1.51,-20.83,-17.12,-6.83,0.93,72.27,84.1,72.21,1,0.73,1.7,5.15,6.74,-44.78,0.96,0.86,0.89,1.81
